"uniprotkb_canonical_ac","database_id","database_label"
"O60239-1","NP_004835.2",""
"Q9Y2J0-1","NP_001137326.1",""
"Q9Y2J4-1","XP_006713717.1",""
"Q8N7J2-1","NP_689917.2",""
"Q9UHX3-1","NP_038475.2",""
"Q9UHX1-1","NP_510965.1",""
"Q4ZJI4-1","XP_006714156.1",""
"Q15697-1","NP_001334797.1",""
"Q6P3X8-1","NP_733843.1",""
"Q8NER1-1","NP_061197.4",""
"Q3SYG4-1","NP_001334965.1",""
"A6NDV4-1","NP_001036054.1",""
"Q15526-1","NP_003163.1",""
"P25325-1","NP_001013454.1",""
"Q15528-1","NP_598395.1",""
"Q6UY09-1","NP_001096067.2",""
"Q8WWB5-1","NP_620144.1",""
"Q13596-1","NP_003090.2",""
"Q9Y2P8-1","NP_005763.3",""
"Q6UY01-1","NP_079003.2",""
"P13804-1","NP_000117.1",""
"Q9BY14-1","NP_001123483.1",""
"Q9BY15-1","NP_115960.2",""
"Q9BWK5-1","NP_076938.2",""
"Q9BY12-1","NP_065894.2",""
"Q8NHU2-1","NP_056400.3",""
"Q8NHU6-1","NP_055105.2",""
"Q9UBN7-1","NP_001308155.1",""
"Q9UBU3-1","NP_001289750.1",""
"O00219-1","NP_001186209.1",""
"O00213-1","NP_001155.1",""
"P55345-1","NP_001526.2",""
"Q9NPA8-1","NP_064574.1",""
"Q17R89-1","NP_055674.4",""
"P59103-1","NP_758958.3",""
"Q15185-1","NP_006592.3",""
"Q9NQ48-1","NP_065080.1",""
"Q9UMX2-1","NP_057262.2",""
"Q9UBU9-1","NP_006353.2",""
"Q3C1V1-1","NP_001160164.1",""
"Q04864-1","NP_002899.1",""
"O95359-4","NP_996744.3",""
"Q6XE24-1","NP_001003793.1",""
"Q9NWU1-1","NP_060367.1",""
"Q9UJ83-1","NP_036392.2",""
"Q86UB2-1","NP_060163.2",""
"Q86UB9-1","NP_075069.3",""
"Q86VW1-1","NP_149116.2",""
"Q9Y639-2","NP_036560.1",""
"Q86XN8-1","NP_976049.3",""
"Q12979-1","NP_068781.2",""
"Q86XN7-1","NP_079414.3",""
"Q12972-1","NP_054829.2",""
"P29323-1","NP_001296122.1",""
"P29320-1","NP_005224.2",""
"Q05586-1","NP_015566.1",""
"P28324-1","NP_001964.2",""
"Q86UW6-1","NP_060647.2",""
"Q9UIC8-1","NP_057393.2",""
"Q969H6-1","NP_057002.2",""
"Q56VL3-1","NP_001014446.1",""
"Q96CT2-1","NP_443152.1",""
"Q9BZZ5-4","NP_001136402.1",""
"Q9BZZ2-1","NP_075556.1",""
"P00519-1","NP_005148.2",""
"Q08554-1","NP_077739.1",""
"Q9NYG5-1","NP_001002245.1",""
"P51826-1","NP_002276.2",""
"P51825-1","NP_005926.1",""
"Q8TAC9-1","NP_001171582.1",""
"Q9Y6F1-1","NP_005476.4",""
"O43903-1","NP_001137302.1",""
"Q8TAC2-1","NP_001257568.1",""
"Q9GZN1-1","NP_071941.1",""
"O95971-1","NP_008984.1",""
"Q9GZN8-1","NP_001245358.1",""
"P43487-1","NP_002873.1",""
"Q96NL6-1","NP_653244.2",""
"Q6H8Q1-1","NP_001123556.1",""
"Q07866-1","NP_891553.2",""
"Q9NRW1-1","NP_057661.3",""
"Q8NFR7-1","NP_620158.3",""
"A4D0V7-1","NP_079189.4",""
"Q0VAK6-1","NP_001291347.1",""
"P35637-1","NP_004951.1",""
"P18846-1","NP_005162.1",""
"P50219-1","NP_005506.3",""
"P42575-1","NP_116764.2",""
"Q9H0C5-1","NP_079514.1",""
"Q9NVU0-1","NP_060589.1",""
"Q96HR8-1","NP_612395.2",""
"Q13127-1","NP_001180437.1",""
"Q92570-1","NP_008912.2",""
"Q92576-1","NP_055968.1",""
"Q01638-1","NP_057316.3",""
"O95995-1","NP_001472.1",""
"Q9HAU0-1","NP_061885.2",""
"P42684-1","NP_009298.1",""
"P07910-1","NP_001070910.1",""
"Q6PJE2-4","NP_036362.3",""
"Q7LBE3-1","NP_443166.1",""
"Q5JSH3-1","NP_061918.3",""
"Q5W0U4-1","NP_060158.2",""
"Q13201-1","NP_031377.2",""
"Q13200-1","NP_002799.3",""
"O75192-1","NP_003838.1",""
"Q5IJ48-1","NP_775960.4",""
"Q9BWV2-1","NP_114158.2",""
"Q9BWV1-1","NP_150279.1",""
"P63000-1","NP_008839.2",""
"O75781-1","NP_002570.2",""
"P11234-1","NP_002872.1",""
"Q8N9Y4-1","NP_612353.3",""
"Q5JUR7-1","NP_620134.3",""
"Q8NBK3-1","NP_877437.2",""
"Q96BS2-1","NP_060369.3",""
"Q6UW56-1","NP_001164266.1",""
"Q15750-1","NP_006107.1",""
"Q86X67-1","NP_056985.3",""
"P23771-1","NP_002042.1",""
"Q5VU43-1","NP_055459.5",""
"Q9NYJ7-1","NP_058637.1",""
"Q9NYJ1-1","NP_057649.2",""
"Q99542-1","NP_002420.1",""
"Q99543-1","NP_055192.1",""
"Q9NYJ8-1","NP_001278963.1",""
"Q6ZW76-1","NP_597707.1",""
"Q16719-1","NP_001186170.1",""
"Q8IXF0-1","NP_001158221.1",""
"Q9Y394-1","NP_057113.1",""
"P01042-1","NP_001095886.1",""
"P21953-1","NP_000047.1",""
"Q8N5B7-1","NP_671723.1",""
"O75052-1","NP_055512.1",""
"Q02153-1","NP_000848.1",""
"Q5SZQ8-1","NP_009116.3",""
"A6NH52-1","NP_001072980.1",""
"Q9BRB3-1","NP_683721.1",""
"Q03405-1","NP_002650.1",""
"Q03154-1","NP_000657.1",""
"P10619-1","NP_001121167.1",""
"Q6ZRS4-1","NP_919276.2",""
"Q9NZH6-1","NP_055254.2",""
"Q9NZH7-1","NP_055253.2",""
"Q9NZH0-1","NP_057319.1",""
"Q8NI60-1","NP_064632.2",""
"Q14802-1","NP_001129483.1",""
"Q9NZH8-1","NP_062564.1",""
"Q9UJF2-1","NP_004832.1",""
"Q14807-1","NP_015556.1",""
"Q8N5Z0-1","NP_001273612.1",""
"O14771-1","NP_001128127.1",""
"O14772-1","NP_003829.3",""
"Q9Y2M5-1","NP_055273.2",""
"O14775-1","NP_057278.2",""
"Q8TA94-1","NP_660319.1",""
"P62068-1","NP_073743.2",""
"P49842-1","NP_115830.1",""
"P55197-4","NP_001182555.1",""
"Q9UJW0-1","NP_057305.1",""
"Q15283-1","NP_001290174.1",""
"Q9UJW3-1","NP_787063.1",""
"A6NEM1-1","NP_937824.3",""
"P50479-1","NP_003678.2",""
"Q5T197-1","NP_689707.2",""
"P56134-1","NP_004880.1",""
"Q6P4A7-1","NP_998814.1",""
"Q13619-1","NP_001008895.1",""
"Q9NUN5-1","NP_060838.3",""
"P37287-1","NP_002632.1",""
"Q5JVG2-1","NP_113674.1",""
"Q3SXM5-1","NP_113651.4",""
"Q96CW1-1","NP_004059.2",""
"Q6ICG6-1","NP_001009880.1",""
"Q16853-1","NP_003725.1",""
"Q9ULE3-1","NP_001304981.1",""
"Q13613-1","NP_003819.1",""
"Q13614-1","NP_057240.3",""
"Q9BTT0-1","NP_112182.1",""
"Q9BTT6-1","NP_060684.4",""
"O60828-1","NP_001027553.1",""
"P30038-1","NP_003739.2",""
"O60825-1","NP_006203.2",""
"Q13617-1","NP_001185706.1",""
"Q9Y2Q5-1","NP_054736.1",""
"Q9UI26-1","NP_057422.3",""
"P13637-1","NP_689509.1",""
"P18858-1","NP_000225.1",""
"Q9P0K1-1","NP_068369.1",""
"Q96EY1-1","NP_005138.3",""
"Q9P0K7-1","NP_001138992.1",""
"Q5TAA0-1","NP_001107580.1",""
"Q6IQ26-1","NP_056028.2",""
"Q86YB7-1","NP_001185890.1",""
"Q6IQ23-1","NP_778228.3",""
"Q7L1Q6-1","NP_001193996.1",""
"P78417-1","NP_004823.1",""
"P78413-1","NP_001265561.1",""
"P78411-1","NP_005844.4",""
"P20142-1","NP_002621.1",""
"Q8TCG1-1","NP_065941.2",""
"Q32MK0-3","NP_872299.2",""
"Q9UM44-1","NP_001269485.1",""
"P28799-1","NP_002078.1",""
"Q2M389-1","NP_056090.1",""
"Q96S37-1","NP_653186.2",""
"Q96S38-1","NP_036556.2",""
"Q15034-1","NP_055421.1",""
"O00533-1","NP_001240316.1",""
"O15164-1","NP_056989.2",""
"O15165-1","NP_852146.1",""
"O15162-1","NP_066928.1",""
"O15160-1","NP_976035.1",""
"P11137-1","NP_002365.3",""
"O15169-1","NP_003493.1",""
"Q8TE56-1","NP_620688.2",""
"Q8TE54-1","NP_001269285.1",""
"Q9BXM9-1","NP_001138785.1",""
"Q8IYI0-1","NP_001290406.1",""
"Q6P087-1","NP_775930.2",""
"Q4VCS5-1","NP_001106962.1",""
"Q5JS54-1","NP_001122063.1",""
"Q9NQ32-1","NP_065694.2",""
"P62993-1","NP_002077.1",""
"O60779-1","NP_008927.1",""
"Q9NQ31-1","NP_065693.2",""
"P0DJI9-1","NP_110381.2",""
"Q5VV63-1","NP_997186.1",""
"Q02224-1","NP_001804.2",""
"Q86U28-1","NP_919255.2",""
"Q9NPJ8-1","NP_001229546.1",""
"P09960-1","NP_000886.1",""
"O76094-1","NP_008878.3",""
"Q9NPJ3-1","NP_060943.1",""
"Q9NPJ4-1","NP_060231.1",""
"Q9NPJ6-1","NP_054885.1",""
"Q96I59-1","NP_078954.4",""
"Q04656-1","NP_000043.4",""
"Q9UI33-1","NP_054858.2",""
"Q9UI32-1","NP_037399.2",""
"Q9UI30-1","NP_057488.1",""
"Q96CW9-1","NP_115925.2",""
"P22223-1","NP_001784.2",""
"Q6UWP7-1","NP_872357.2",""
"Q96JK2-1","NP_003852.1",""
"Q6UWP2-1","NP_077284.2",""
"Q7Z6K5-1","NP_872422.1",""
"Q14257-1","NP_002893.1",""
"Q02388-1","NP_000085.1",""
"P41145-1","NP_000903.2",""
"P19438-1","NP_001056.1",""
"Q8IU80-4","NP_705837.1",""
"Q8IU85-1","NP_705718.1",""
"Q9UIX4-1","NP_002228.2",""
"Q6ZN84-1","NP_001149946.1",""
"Q68CP9-1","NP_689854.2",""
"Q9NVH2-1","NP_056249.1",""
"Q9H3U7-1","NP_001159884.1",""
"O14787-1","NP_001129668.1",""
"Q14781-1","NP_005180.1",""
"Q6UUV9-1","NP_056136.2",""
"Q8N5U6-1","NP_055683.3",""
"Q14789-1","NP_004478.3",""
"O94941-1","NP_055763.1",""
"Q8IY57-1","NP_005739.2",""
"Q6ZQR2-1","NP_997300.1",""
"O43374-1","NP_008920.5",""
"Q8N7U6-1","NP_653316.3",""
"Q9NUQ9-1","NP_001243692.1",""
"O14901-1","NP_003588.1",""
"Q9NUQ6-1","NP_001093892.1",""
"Q13330-1","NP_004680.2",""
"O43379-1","NP_775907.4",""
"O14908-1","NP_005707.1",""
"Q9H9S0-1","NP_079141.2",""
"P41439-1","NP_000795.2",""
"Q9HC35-1","NP_061936.2",""
"Q9UQ74-1","NP_874366.1",""
"Q9H6U8-1","NP_001071158.1",""
"Q96FH0-1","NP_001139256.1",""
"O75037-1","NP_001239029.1",""
"P49458-1","NP_003124.1",""
"P49459-1","NP_003327.2",""
"O75031-1","NP_008962.1",""
"P49450-1","NP_001800.1",""
"Q9ULX6-1","NP_055186.3",""
"Q9H6U6-1","NP_001092902.1",""
"Q8N1S5-1","NP_001153242.1",""
"P42229-1","NP_001275647.1",""
"Q9UGQ2-1","NP_060056.1",""
"Q12792-2","NP_002813.3",""
"Q9UNF1-1","NP_055414.2",""
"Q9UNF0-1","NP_001171899.1",""
"Q16612-1","NP_001135948.1",""
"Q92552-1","NP_055899.2",""
"Q9Y5N1-1","NP_009163.2",""
"Q7Z2W9-1","NP_852615.1",""
"Q13418-1","NP_001014794.1",""
"P14416-1","NP_000786.1",""
"P11177-1","NP_000916.2",""
"P24821-1","NP_002151.2",""
"P20963-1","NP_932170.1",""
"A8MQT2-1","NP_001018861.3",""
"Q8IXQ4-1","NP_001303880.1",""
"Q96GJ1-1","NP_001161442.1",""
"Q9BUR5-1","NP_077027.1",""
"Q7L804-1","NP_055719.1",""
"Q8NHS3-1","NP_689991.1",""
"Q8NHS4-1","NP_689598.2",""
"Q7Z589-1","NP_064578.2",""
"Q6TFL4-1","NP_060114.2",""
"Q6AZY7-1","NP_057324.2",""
"Q8NHS9-1","NP_001164166.1",""
"Q13572-1","NP_001136065.1",""
"Q8NE71-1","NP_001020262.1",""
"Q8TD16-1","NP_056065.1",""
"Q6NT32-1","NP_001137157.1",""
"O00232-1","NP_002807.1",""
"Q96ST8-1","NP_116205.3",""
"P05023-1","NP_000692.2",""
"P23588-1","NP_001408.2",""
"O00238-1","NP_001194.1",""
"Q9UKB1-1","NP_036432.2",""
"Q9H3M7-1","NP_006463.3",""
"P55327-1","NP_001020423.1",""
"Q8TD17-1","NP_733787.1",""
"P48664-1","NP_005062.1",""
"Q9BSW2-1","NP_116069.1",""
"Q9BYJ1-1","NP_067641.2",""
"Q8TBA6-1","NP_005104.3",""
"Q9BYJ4-1","NP_001003827.1",""
"Q6IEE8-1","NP_001182719.1",""
"P31040-1","NP_004159.2",""
"Q96FV2-1","NP_612364.2",""
"O95379-1","NP_001273742.1",""
"Q6ZVM7-1","NP_001076437.1",""
"Q9Y653-1","NP_001139243.1",""
"Q86XL3-1","NP_055929.1",""
"Q9BV47-1","NP_001292044.1",""
"Q86UD5-1","NP_849155.2",""
"Q12959-1","NP_001091894.1",""
"Q9NXW9-1","NP_060091.1",""
"Q0IIM8-1","NP_060222.2",""
"Q9C075-1","NP_056330.3",""
"Q6WRX3-1","NP_001004339.2",""
"Q12955-3","NP_066267.2",""
"P18621-1","NP_000976.1",""
"Q96J87-1","NP_443072.3",""
"Q96CV9-1","NP_001008212.1",""
"Q9P260-1","NP_065905.2",""
"Q3ZCX4-1","NP_940941.2",""
"Q969N2-1","NP_057021.2",""
"P51800-1","NP_004061.3",""
"P51801-1","NP_000076.2",""
"Q86WV1-1","NP_003717.3",""
"Q92888-1","NP_004697.2",""
"P51809-1","NP_005629.1",""
"Q9Y6X6-1","NP_055826.1",""
"Q9BZX4-1","NP_001012337.1",""
"Q9Y6X0-1","NP_056374.2",""
"Q9Y6X9-1","NP_001290185.1",""
"Q5JRX3-1","NP_055704.2",""
"P53778-1","NP_002960.2",""
"P53779-1","NP_620448.1",""
"P04085-1","NP_002598.4",""
"Q9UKW4-1","NP_006104.4",""
"Q5TCH4-1","NP_001010969.2",""
"O95954-1","NP_006648.1",""
"P16591-1","NP_005237.2",""
"P01266-1","NP_003226.4",""
"P35613-1","NP_001719.2",""
"P35612-1","NP_001171983.1",""
"P35611-1","NP_001110.2",""
"Q5VV67-1","NP_055877.3",""
"Q9Y275-1","NP_006564.1",""
"P35348-1","NP_000671.2",""
"Q86TJ2-1","NP_689506.2",""
"O76090-1","NP_004174.1",""
"Q6P1N0-1","NP_060191.3",""
"Q8NFT2-1","NP_001035755.1",""
"Q8NFT6-1","NP_663696.1",""
"O43768-1","NP_004427.1",""
"Q5JTV8-1","NP_056417.2",""
"Q9Y5H2-1","NP_061737.1",""
"Q92556-1","NP_001193409.1",""
"Q92551-1","NP_001229758.1",""
"O43521-1","NP_619527.1",""
"Q8N587-1","NP_689502.2",""
"Q9BU02-1","NP_001119811.1",""
"Q5T7N3-1","NP_859063.3",""
"Q9HAW4-1","NP_071394.2",""
"P55082-1","NP_001229265.1",""
"Q14155-4","NP_001106983.1",""
"Q96QP1-1","NP_001095876.1",""
"Q8N769-1","NP_777603.1",""
"Q8N815-1","NP_775749.2",""
"Q09666-1","NP_001333374.1",""
"Q9H267-1","NP_061138.3",""
"Q14444-1","NP_005889.3",""
"Q8WU67-1","NP_612213.2",""
"Q14449-1","NP_004481.2",""
"Q9H269-1","NP_072097.2",""
"O95639-1","NP_006684.1",""
"Q9Y3P9-1","NP_036329.3",""
"Q8TAC1-1","NP_775498.1",""
"Q9BRP8-1","NP_115721.1",""
"O75157-1","NP_055594.1",""
"Q53T94-1","NP_005671.2",""
"Q9UH92-1","NP_733752.1",""
"O43586-1","NP_003969.2",""
"Q5VU65-1","NP_997191.2",""
"Q8WUM4-1","NP_037506.2",""
"Q9UPZ3-1","NP_852608.1",""
"A2VDJ0-1","NP_056011.3",""
"Q9BQB6-1","NP_076869.1",""
"Q70Z35-1","NP_079146.2",""
"Q86X45-1","NP_036604.2",""
"O43524-1","NP_001446.1",""
"Q99569-1","NP_003619.2",""
"Q86X40-1","NP_001308604.1",""
"Q8N3J6-1","NP_001161146.1",""
"Q8N3J5-1","NP_689755.3",""
"Q8N3J3-1","NP_076937.2",""
"Q96RN1-1","NP_001180405.1",""
"P51993-1","NP_000141.1",""
"Q8WWZ7-1","NP_061142.2",""
"Q9UG63-1","NP_009120.1",""
"Q6ZRI8-1","NP_659404.2",""
"Q9BZC7-1","XP_006717059.1",""
"Q9UPR0-1","NP_001137854.1",""
"P33763-1","NP_002953.2",""
"Q9Y5F7-1","NP_061751.1",""
"P01127-1","NP_002599.1",""
"Q9Y5F8-1","NP_061750.1",""
"Q9Y5F9-1","NP_061749.1",""
"Q53GD3-1","NP_079533.2",""
"Q9NX40-1","NP_001073308.1",""
"Q9NX45-1","NP_060296.2",""
"Q8IUH4-1","NP_061901.2",""
"P07307-1","XP_016880141.1",""
"Q9NSP4-1","NP_076958.1",""
"Q8N307-1","NP_001269435.1",""
"P10635-1","NP_000097.3",""
"P10636-1","NP_058519.3",""
"Q06413-1","NP_001180279.1",""
"O14979-1","NP_112740.1",""
"Q9HC98-1","NP_001159640.1",""
"Q9UI08-1","NP_001317150.1",""
"Q9HD67-1","NP_036466.2",""
"Q9HD64-2","NP_001091063.2",""
"Q9HC97-1","NP_005292.2",""
"Q14CN4-1","NP_001139697.1",""
"O95760-1","NP_001300973.1",""
"O14713-1","NP_001305995.1",""
"Q12873-1","NP_001005273.1",""
"O14717-1","NP_004403.1",""
"Q96F85-1","NP_056278.1",""
"Q96A37-1","NP_849163.1",""
"Q9UJY5-1","NP_037497.1",""
"P50452-1","NP_002631.3",""
"Q9NR63-1","NP_063938.1",""
"Q3B7T1-1","NP_001189367.1",""
"A6NC05-1","NP_001157951.1",""
"P62995-1","NP_004584.1",""
"Q9NUL5-1","NP_060851.2",""
"Q6YN16-1","NP_115679.2",""
"Q9NUL3-1","NP_001157852.1",""
"Q5T4W7-1","NP_476432.2",""
"Q96NR3-1","NP_775766.2",""
"Q9P2S6-1","NP_057636.2",""
"Q86YL5-1","NP_778250.2",""
"Q9P2S2-1","NP_055895.1",""
"Q6UXI7-1","NP_001171440.1",""
"Q9ULC0-1","NP_057326.2",""
"Q504Y0-1","NP_001138667.1",""
"Q9ULC4-1","NP_054779.1",""
"P51148-1","NP_004574.2",""
"Q9H1X1-1","NP_689945.2",""
"O60840-1","NP_005174.2",""
"P11940-1","NP_002559.2",""
"Q9UMY1-1","NP_001304653.1",""
"O14975-1","NP_003636.2",""
"Q86W42-1","NP_001334633.1",""
"Q96JK4-1","NP_001120730.1",""
"Q9H9B1-1","NP_079033.4",""
"P13612-1","NP_000876.3",""
"P13611-1","NP_004376.2",""
"Q96NM4-1","NP_001092268.1",""
"Q9Y468-5","NP_115479.4",""
"Q9NVS9-1","NP_060599.1",""
"Q9Y3M8-1","NP_821074.1",""
"Q9Y463-1","NP_004705.1",""
"Q9Y462-1","NP_068838.3",""
"Q9Y466-1","NP_003260.1",""
"Q86SK9-1","NP_001032671.2",""
"Q15019-1","NP_001008491.1",""
"Q9UM63-1","NP_001074420.1",""
"A5D8V7-1","NP_659482.3",""
"Q15013-1","NP_055443.1",""
"O00555-8","NP_001120694.1",""
"Q96S55-1","NP_064520.2",""
"P45974-1","NP_001092006.1",""
"P43251-1","NP_000051.1",""
"A8K8P3-1","NP_001007468.1",""
"Q8N371-1","NP_079049.2",""
"Q8N370-1","NP_689559.1",""
"Q9Y5L0-2","NP_036602.1",""
"P35916-2","NP_891555.2",""
"Q76FK4-1","NP_060418.4",""
"Q92769-1","NP_001518.3",""
"O15296-1","NP_001132.2",""
"Q92947-1","NP_000150.1",""
"Q9H2S5-1","NP_079512.2",""
"Q9H898-1","NP_078921.1",""
"Q92766-1","NP_001003698.1",""
"P37231-1","NP_056953.2",""
"Q5JR59-2","NP_001028774.2",""
"Q9P107-1","NP_057657.2",""
"Q9H9A5-1","NP_056257.1",""
"Q8N4S7-1","NP_689554.2",""
"P78524-1","NP_005409.3",""
"Q6MZW2-1","NP_055897.1",""
"P15918-1","XP_005253098.1",""
"Q5VTT2-1","NP_001010940.1",""
"Q6UWV2-1","NP_938016.1",""
"Q05707-1","NP_066933.1",""
"P10398-1","NP_001645.1",""
"Q4KMG0-1","NP_001230526.1",""
"Q96AB3-1","NP_001129673.1",""
"Q7Z6E9-1","NP_008841.2",""
"Q05519-1","NP_004759.1",""
"Q9H091-1","NP_001129518.1",""
"P30518-1","NP_000045.1",""
"P16989-1","NP_003642.3",""
"Q9H095-1","NP_001127907.1",""
"Q15906-1","NP_005988.1",""
"P19419-1","NP_001107595.1",""
"O43174-1","NP_000774.2",""
"Q5TH74-1","NP_001185941.1",""
"Q96LW4-1","NP_001332824.1",""
"Q96LW9-1","NP_001128687.1",""
"Q5VWZ2-1","NP_620149.2",""
"Q8IWZ3-1","NP_060217.1",""
"Q8WY91-1","NP_057047.4",""
"Q8TAZ6-1","NP_653274.1",""
"O00451-1","NP_001486.4",""
"P51911-1","NP_001290.2",""
"Q8N7S2-1","NP_001290056.1",""
"O14967-1","NP_001124147.1",""
"O43390-1","NP_005817.1",""
"O43293-1","NP_001339.1",""
"Q9GZW8-1","NP_067024.1",""
"Q2TAA2-1","NP_001034702.1",""
"Q2TAA8-1","NP_060900.2",""
"Q7Z7A4-1","NP_060241.2",""
"O75019-1","NP_006854.1",""
"Q5J8X5-1","NP_001012417.2",""
"O95249-1","NP_004862.1",""
"Q8IWU4-1","NP_776250.2",""
"O60271-1","NP_001124000.1",""
"Q6NXP2-1","NP_001012457.3",""
"Q70YC5-1","NP_055766.2",""
"Q96PQ7-1","NP_057074.3",""
"Q96PQ6-1","NP_065984.3",""
"Q9Y5F6-1","NP_061752.1",""
"Q6PIU2-1","NP_065843.3",""
"Q8WXX7-1","NP_056385.1",""
"Q8WXX0-1","NP_061720.2",""
"Q15652-1","NP_116165.1",""
"Q15653-1","NP_002494.2",""
"Q15651-1","NP_004233.1",""
"Q9NXS2-1","NP_060129.2",""
"Q13432-1","NP_005139.1",""
"Q13433-1","NP_036451.3",""
"Q8IXH8-4","NP_817089.1",""
"Q13438-1","NP_006803.1",""
"Q13439-1","NP_002069.2",""
"O95490-1","XP_005270723.1",""
"Q9UJ68-1","NP_036463.1",""
"Q9BUY7-1","NP_660274.1",""
"Q6P3V2-1","NP_001275729.1",""
"Q13557-1","NP_001212.2",""
"Q13554-1","NP_001211.3",""
"Q8NBI6-1","NP_689744.3",""
"Q96GD4-1","NP_001300879.1",""
"Q8NHQ8-1","NP_001158218.1",""
"P49279-1","NP_000569.3",""
"P36980-1","NP_005657.1",""
"Q8NHQ1-1","NP_001307527.1",""
"Q9UNA1-1","NP_055886.1",""
"Q3SY69-1","NP_001029345.2",""
"P37058-1","NP_000188.1",""
"Q9UQB3-1","NP_001323.1",""
"Q9UQB8-1","NP_059345.1",""
"Q9UQB9-1","NP_001015878.1",""
"Q13882-1","NP_005966.1",""
"Q13884-1","NP_066301.1",""
"Q13887-1","NP_001721.2",""
"Q13889-1","NP_001507.2",""
"Q06889-1","NP_004421.2",""
"Q9NQ86-1","NP_061170.2",""
"Q9NQ84-1","NP_061123.3",""
"P51798-1","NP_001278.1",""
"P51795-1","NP_000075.1",""
"P51790-1","NP_001820.2",""
"Q8NBI5-1","NP_001265130.1",""
"P51793-1","NP_001821.2",""
"Q9NV79-1","NP_060727.2",""
"Q9BYH8-1","NP_113607.1",""
"Q9NV70-1","NP_001020095.1",""
"Q9BYH1-1","NP_066938.2",""
"Q9NV72-1","NP_001166126.1",""
"Q8IX30-1","NP_689966.2",""
"Q9UQ72-1","NP_002776.3",""
"Q13404-4","NP_001027459.1",""
"Q5VUJ6-1","NP_065922.3",""
"Q7Z309-1","NP_001160071.1",""
"Q9H0Z9-1","NP_059965.2",""
"Q6ZTN6-1","NP_001334830.1",""
"Q5TCS8-4","NP_001138600.2",""
"Q9NQS3-1","NP_056295.1",""
"Q12934-1","NP_001186.1",""
"O75077-1","NP_003803.1",""
"O75618-1","NP_001034800.1",""
"Q9Y673-1","NP_037470.1",""
"Q9UBB6-1","NP_001014839.1",""
"Q6P2C8-1","NP_004260.2",""
"Q9C010-1","NP_001257322.1",""
"Q5SZJ8-1","NP_689944.2",""
"Q9UBB9-1","NP_001008697.1",""
"Q9UIG8-1","NP_037404.2",""
"Q93008-3","NP_001034679.2",""
"P62873-1","NP_001269468.1",""
"Q9UIG0-1","NP_115784.1",""
"Q96CX3-1","NP_001245209.1",""
"A0PJE2-1","NP_001257353.1",""
"Q6XYB7-1","NP_001269359.1",""
"A0AVI4-1","NP_001120738.1",""
"Q8TAG5-1","NP_872352.2",""
"Q86U06-1","NP_001070819.1",""
"P10966-1","NP_004922.1",""
"Q5JRV8-1","NP_060408.3",""
"Q5R372-1","NP_055672.3",""
"Q8WZ42-1","NP_001243779.1",""
"Q9H1H1-1","NP_789761.1",""
"Q14526-1","NP_001091672.1",""
"P63208-1","NP_733779.1",""
"O95936-1","NP_005433.2",""
"Q6ZUL3-1","NP_997295.1",""
"Q8NFV4-1","NP_683710.1",""
"Q5VV41-1","NP_055263.2",""
"Q5VV43-1","NP_001161847.1",""
"P27986-1","NP_852664.1",""
"P27987-1","NP_002212.3",""
"Q07820-1","NP_068779.1",""
"Q8N5D0-1","NP_001263181.1",""
"Q9NRS6-1","NP_037438.2",""
"Q56NI9-1","NP_001017420.1",""
"Q9P2H5-1","NP_065849.1",""
"Q9P2H3-1","NP_065851.1",""
"O75223-1","NP_076956.1",""
"P24723-1","NP_006246.2",""
"P49281-1","NP_001167597.1",""
"O75494-1","NP_473357.1",""
"Q6ZMY3-1","NP_653170.3",""
"Q86TC9-1","NP_001243196.1",""
"P55001-1","NP_002394.1",""
"Q5MAI5-1","NP_001333840.1",""
"Q495T6-1","NP_258428.2",""
"Q14865-1","NP_115575.1",""
"P05408-1","NP_001138229.1",""
"Q5HYR2-1","NP_001074320.1",""
"P01241-1","NP_000506.2",""
"P06213-1","NP_000199.2",""
"Q8NI08-1","NP_001186548.1",""
"Q8N428-1","NP_001161840.1",""
"Q8WU08-1","NP_001106195.1",""
"Q8N1L9-1","NP_612465.3",""
"Q5T5P2-1","NP_062536.2",""
"Q17R98-1","NP_001293144.1",""
"Q9Y2G1-1","NP_001120864.1",""
"Q8TB72-1","XP_005262664.1",""
"Q9BTE0-1","NP_001292007.1",""
"P05549-1","NP_003211.1",""
"Q8N126-1","NP_001120645.1",""
"Q8N122-1","NP_065812.1",""
"Q9H503-1","NP_001014977.2",""
"P32321-1","NP_001912.2",""
"O14519-1","NP_004633.1",""
"O43731-1","NP_006846.1",""
"Q15375-1","NP_004431.1",""
"P51677-1","NP_001828.1",""
"Q9BT40-1","NP_057616.2",""
"Q08289-1","NP_963890.2",""
"A1L4H1-1","NP_001138422.1",""
"Q96PC5-3","NP_001316143.1",""
"Q86TI4-3","NP_938026.2",""
"Q15370-1","NP_009039.1",""
"Q86X29-1","NP_991403.1",""
"O95292-1","NP_004729.1",""
"Q86X24-1","NP_115508.2",""
"Q86X27-1","NP_689876.2",""
"Q9NWK9-1","NP_060423.3",""
"Q8N3H0-1","NP_848634.1",""
"Q96RL1-1","NP_001186226.1",""
"P22079-1","NP_006142.1",""
"Q96RL7-1","NP_150648.2",""
"Q9NYN1-1","NP_057647.1",""
"A6NJ78-1","NP_001107000.1",""
"O95199-1","NP_001259.1",""
"P58505-1","NP_478060.2",""
